0.953285 	 0.545808 	 0.545808	0
1.60657 	 0.601123 	 0.573466	1
2.25986 	 0.545838 	 0.564256	2
2.91314 	 0.564874 	 0.564411	3
3.56643 	 0.545868 	 0.560702	4
4.21971 	 0.608582 	 0.568682	5
4.873 	 0.545797 	 0.565413	6
5.52628 	 0.545812 	 0.562963	7
6.17957 	 0.545827 	 0.561059	8
7.48614 	 0.545857 	 0.559539	10
8.13942 	 0.562784 	 0.559834	11
8.13942	200	200	9	10573
8.79271 	 0.545794 	 0.558664	12
9.44599 	 0.547401 	 0.557797	13
10.0993 	 0.545816 	 0.556941	14
10.7526 	 0.545831 	 0.556201	15
11.4058 	 0.545845 	 0.555554	16
12.0591 	 0.54586 	 0.554983	17
12.7124 	 0.545796 	 0.554473	18
13.3657 	 0.54609 	 0.554032	19
14.019 	 0.545805 	 0.55362	20
14.6723 	 0.54582 	 0.553249	21
15.3256 	 0.608434 	 0.555757	22
15.9788 	 0.545849 	 0.555327	23
16.6321 	 0.545864 	 0.554932	24
17.2854 	 0.580995 	 0.555975	25
17.9387 	 0.545798 	 0.555583	26
18.592 	 0.623608 	 0.558103	27
19.2453 	 0.545823 	 0.557664	28
19.8986 	 0.545838 	 0.557256	29
20.5518 	 0.545853 	 0.556876	30
21.2051 	 0.545868 	 0.556521	31
21.8584 	 0.545795 	 0.556186	32
22.5117 	 0.545797 	 0.555871	33
23.165 	 0.612012 	 0.557522	34
23.8183 	 0.566227 	 0.557771	35
24.4716 	 0.545842 	 0.55744	36
25.1248 	 0.545857 	 0.557127	37
25.7781 	 0.545871 	 0.556831	38
26.4314 	 0.622374 	 0.558511	39
27.738 	 0.545816 	 0.558194	41
28.3913 	 0.546439 	 0.557907	42
28.3913	200	200	40	11784
29.0445 	 0.545846 	 0.55762	43
29.6978 	 0.54596 	 0.557349	44
