0.446657 	 0.0394125 	 0.0394125	0
0.593315 	 0.0393551 	 0.0393838	1
0.739972 	 0.0393978 	 0.0393885	2
0.886629 	 0.0393404 	 0.0393765	3
1.03329 	 0.0393831 	 0.0393778	4
1.17994 	 0.0393257 	 0.0393691	5
1.3266 	 0.0393684 	 0.039369	6
1.47326 	 0.039411 	 0.0393742	7
1.61992 	 0.0393537 	 0.039372	8
1.91323 	 0.039339 	 0.0393687	10
2.05989 	 0.0393816 	 0.0393698	11
2.05989	200	200	9	7109
2.20655 	 0.0393242 	 0.039366	12
2.3532 	 0.0393669 	 0.0393661	13
2.49986 	 2.3927 	 0.207461	6
2.49986 	 2.42399 	 0.35523	7
2.49986 	 2.4529 	 0.486334	8
2.49986 	 2.4716 	 0.603114	9
2.64652 	 2.5132 	 0.70923	10
2.64652 	 2.5435 	 0.80577	11
2.64652 	 2.57329 	 0.894146	12
2.64652 	 2.6029 	 0.975515	13
2.64652 	 0.273093 	 0.943587	14
2.79318 	 0.158748 	 0.909463	15
2.79318 	 0.0404032 	 0.873253	16
2.93983 	 0.0445333 	 0.840104	17
3.08649 	 0.0437633 	 0.809475	18
3.23315 	 0.0434186 	 0.781103	19
3.3798 	 0.0393654 	 0.754612	20
3.52646 	 0.0394081 	 0.72995	21
3.67312 	 0.0400466 	 0.706953	22
3.81978 	 0.0451892 	 0.685606	23
3.96643 	 0.0440318 	 0.665557	24
4.11309 	 0.0402745 	 0.646609	25
4.25975 	 0.0398171 	 0.628762	26
4.40641 	 0.0393639 	 0.611922	27
4.55306 	 0.0394066 	 0.596019	28
4.69972 	 0.0393492 	 0.580974	29
4.84638 	 0.0393919 	 0.566722	30
4.99304 	 0.0393345 	 0.553199	31
5.13969 	 0.0393772 	 0.540353	32
5.28635 	 0.0393198 	 0.528133	33
5.43301 	 0.0393625 	 0.516496	34
5.57966 	 0.0394051 	 0.5054	35
5.72632 	 0.0393478 	 0.494808	36
5.87298 	 0.0393904 	 0.484688	37
6.01964 	 0.0393331 	 0.475006	38
6.16629 	 0.0393757 	 0.465738	39
6.31295 	 0.0939016 	 0.457991	40
6.45961 	 0.0776442 	 0.450229	41
6.60627 	 0.0394037 	 0.442012	42
6.75292 	 6.6277 	 0.5633	39
6.75292 	 6.65469 	 0.680442	40
