0.045	0	0
0.145	0.00504	0.00252
0.245	0.7864	0.263813
0.345	2.61304	0.85112
0.445	10.3972	2.76034
0.545	31.1926	7.49904
0.645	66.0973	15.8702
0.745	183.215	36.7884
0.845	602.446	99.6393
0.945	1336.96	223.371
1.045	1645.13	352.622
1.145	1340.19	434.92
1.245	954.058	474.853
1.345	0	440.935
1.445	555.598	448.579
