0.207929	2800	4200
0.243929	4200	5600
0.279929	5600	7000
0.279929	7000	8400
0.315929	8400	9800
0.315929	9800	11200
0.315929	11200	12600
0.351929	12600	14000
0.351929	14000	15400
0.351929	15400	16800
0.351929	16800	18200
0.387929	18200	19600
0.387929	19600	21000
0.387929	21000	22400
0.387929	22400	23800
0.387929	23800	25200
0.387929	25200	26600
0.423929	26600	28000
0.423929	28000	29400
0.423929	29400	30800
0.423929	30800	32200
0.423929	32200	33600
0.423929	33600	35000
0.423929	35000	36400
0.423929	36400	37800
0.423929	37800	39200
0.459929	39200	40600
0.459929	40600	42000
0.459929	42000	43400
0.459929	43400	44800
0.459929	44800	46200
0.459929	46200	47600
0.459929	47600	49000
0.459929	49000	50400
0.459929	50400	51800
0.459929	51800	53200
0.459929	53200	54600
0.459929	54600	56000
0.45993	56000	57400
0.45993	57400	58800
0.495929	58800	60200
0.495929	60200	61600
0.495929	61600	63000
0.495929	63000	64400
0.495929	64400	65800
0.495929	65800	67200
0.495929	67200	68600
0.495929	68600	70000
0.495929	70000	71400
0.495929	71400	72800
0.495929	72800	74200
0.495929	74200	75600
0.49593	75600	77000
0.49593	77000	78400
0.49593	78400	79800
0.49593	79800	81200
0.49593	81200	82600
0.49593	82600	84000
0.49593	84000	85400
0.49593	85400	86800
0.49593	86800	88200
0.531929	88200	89600
0.531929	89600	91000
0.531929	91000	92400
0.531929	92400	93800
0.531929	93800	95200
0.531929	95200	96600
0.531929	96600	98000
0.531929	98000	99400
0.531929	99400	100800
0.531929	100800	102200
0.531929	102200	103600
0.531929	103600	105000
0.53193	105000	106400
0.53193	106400	107800
0.53193	107800	109200
0.53193	109200	110600
0.53193	110600	112000
0.53193	112000	113400
0.53193	113400	114800
0.53193	114800	116200
0.53193	116200	117600
0.53193	117600	119000
0.53193	119000	120400
0.53193	120400	121800
0.53193	121800	123200
0.531931	123200	124600
0.531931	124600	126000
0.531931	126000	127400
0.531931	127400	128800
0.531931	128800	130200
0.531931	130200	131600
0.567929	131600	133000
0.567929	133000	134400
0.567929	134400	135800
0.567929	135800	137200
0.567929	137200	138600
0.567929	138600	140000
0.567929	140000	141400
0.567929	141400	142800
0.567929	142800	144200
0.567929	144200	145600
0.567929	145600	147000
0.567929	147000	148400
0.56793	148400	149800
0.56793	149800	151200
0.56793	151200	152600
0.56793	152600	154000
0.56793	154000	155400
0.56793	155400	156800
0.56793	156800	158200
0.56793	158200	159600
0.56793	159600	161000
0.56793	161000	162400
0.56793	162400	163800
0.56793	163800	165200
0.56793	165200	166600
0.567931	166600	168000
0.567931	168000	169400
0.567931	169400	170800
0.567931	170800	172200
0.567931	172200	173600
0.567931	173600	175000
0.567931	175000	176400
0.567931	176400	177800
0.567931	177800	179200
0.567931	179200	180600
0.567931	180600	182000
0.567931	182000	183400
0.567931	183400	184800
0.567931	184800	186200
0.567932	186200	187600
0.567932	187600	189000
0.567932	189000	190400
0.567932	190400	191800
0.567932	191800	193200
0.567932	193200	194600
0.567932	194600	196000
0.567932	196000	197400
0.603929	197400	198800
0.603929	198800	200200
0.603929	200200	201600
0.603929	201600	203000
0.603929	203000	204400
0.603929	204400	205800
0.603929	205800	207200
0.603929	207200	208600
0.603929	208600	210000
0.603929	210000	211400
0.603929	211400	212800
0.603929	212800	214200
0.60393	214200	215600
0.60393	215600	217000
0.60393	217000	218400
0.60393	218400	219800
0.60393	219800	221200
0.60393	221200	222600
0.60393	222600	224000
0.60393	224000	225400
0.60393	225400	226800
0.60393	226800	228200
0.60393	228200	229600
0.60393	229600	231000
0.60393	231000	232400
0.603931	232400	233800
0.603931	233800	235200
0.603931	235200	236600
0.603931	236600	238000
0.603931	238000	239400
0.603931	239400	240800
0.603931	240800	242200
0.603931	242200	243600
0.603931	243600	245000
0.603931	245000	246400
0.603931	246400	247800
0.603931	247800	249200
0.603931	249200	250600
0.603931	250600	252000
0.603932	252000	253400
0.603932	253400	254800
0.603932	254800	256200
0.603932	256200	257600
0.603932	257600	259000
0.603932	259000	260400
0.603932	260400	261800
0.603932	261800	263200
0.603932	263200	264600
0.603932	264600	266000
0.603932	266000	267400
0.603932	267400	268800
0.603932	268800	270200
0.603933	270200	271600
0.603933	271600	273000
0.603933	273000	274400
0.603933	274400	275800
0.603933	275800	277200
0.603933	277200	278600
0.603933	278600	280000
0.603933	280000	281400
0.603933	281400	282800
0.603933	282800	284200
0.603933	284200	285600
0.603933	285600	287000
0.603933	287000	288400
0.603934	288400	289800
0.603934	289800	291200
0.603934	291200	292600
0.603934	292600	294000
0.603934	294000	295400
0.639929	295400	296800
0.639929	296800	298200
0.639929	298200	299600
0.639929	299600	301000
0.639929	301000	302400
0.639929	302400	303800
0.639929	303800	305200
0.639929	305200	306600
0.639929	306600	308000
0.639929	308000	309400
0.639929	309400	310800
0.639929	310800	312200
0.63993	312200	313600
0.63993	313600	315000
0.63993	315000	316400
0.63993	316400	317800
0.63993	317800	319200
0.63993	319200	320600
0.63993	320600	322000
0.63993	322000	323400
0.63993	323400	324800
0.63993	324800	326200
0.63993	326200	327600
0.63993	327600	329000
0.63993	329000	330400
0.639931	330400	331800
0.639931	331800	333200
0.639931	333200	334600
0.639931	334600	336000
0.639931	336000	337400
0.639931	337400	338800
0.639931	338800	340200
0.639931	340200	341600
0.639931	341600	343000
0.639931	343000	344400
0.639931	344400	345800
0.639931	345800	347200
0.639931	347200	348600
0.639931	348600	350000
0.639932	350000	351400
0.639932	351400	352800
0.639932	352800	354200
0.639932	354200	355600
0.639932	355600	357000
0.639932	357000	358400
0.639932	358400	359800
0.639932	359800	361200
0.639932	361200	362600
0.639932	362600	364000
0.639932	364000	365400
0.639932	365400	366800
0.639932	366800	368200
0.639933	368200	369600
0.639933	369600	371000
0.639933	371000	372400
0.639933	372400	373800
0.639933	373800	375200
0.639933	375200	376600
0.639933	376600	378000
0.639933	378000	379400
0.639933	379400	380800
0.639933	380800	382200
0.639933	382200	383600
0.639933	383600	385000
0.639933	385000	386400
0.639934	386400	387800
0.639934	387800	389200
0.639934	389200	390600
0.639934	390600	392000
0.639934	392000	393400
0.639934	393400	394800
0.639934	394800	396200
0.639934	396200	397600
0.639934	397600	399000
0.639934	399000	400400
0.639934	400400	401800
0.639934	401800	403200
0.639934	403200	404600
0.639934	404600	406000
0.639935	406000	407400
0.639935	407400	408800
0.639935	408800	410200
0.639935	410200	411600
0.639935	411600	413000
0.639935	413000	414400
0.639935	414400	415800
0.639935	415800	417200
0.639935	417200	418600
0.639935	418600	420000
0.639935	420000	421400
0.639935	421400	422800
0.639935	422800	424200
0.639936	424200	425600
0.639936	425600	427000
0.639936	427000	428400
0.639936	428400	429800
0.639936	429800	431200
0.639936	431200	432600
0.639936	432600	434000
0.639936	434000	435400
0.639936	435400	436800
0.639936	436800	438200
0.639936	438200	439600
0.639936	439600	441000
0.639936	441000	442400
0.675929	442400	443800
0.675929	443800	445200
0.675929	445200	446600
0.675929	446600	448000
0.675929	448000	449400
0.675929	449400	450800
0.675929	450800	452200
0.675929	452200	453600
0.675929	453600	455000
0.675929	455000	456400
0.675929	456400	457800
0.675929	457800	459200
0.67593	459200	460600
0.67593	460600	462000
0.67593	462000	463400
0.67593	463400	464800
0.67593	464800	466200
0.67593	466200	467600
0.67593	467600	469000
0.67593	469000	470400
0.67593	470400	471800
0.67593	471800	473200
0.67593	473200	474600
0.67593	474600	476000
0.67593	476000	477400
0.675931	477400	478800
0.675931	478800	480200
0.675931	480200	481600
0.675931	481600	483000
0.675931	483000	484400
0.675931	484400	485800
0.675931	485800	487200
0.675931	487200	488600
0.675931	488600	490000
0.675931	490000	491400
0.675931	491400	492800
0.675931	492800	494200
0.675931	494200	495600
0.675931	495600	497000
0.675932	497000	498400
0.675932	498400	499800
0.675932	499800	501200
0.675932	501200	502600
0.675932	502600	504000
0.675932	504000	505400
0.675932	505400	506800
0.675932	506800	508200
0.675932	508200	509600
0.675932	509600	511000
0.675932	511000	512400
0.675932	512400	513800
0.675932	513800	515200
0.675933	515200	516600
0.675933	516600	518000
0.675933	518000	519400
0.675933	519400	520800
0.675933	520800	522200
0.675933	522200	523600
0.675933	523600	525000
0.675933	525000	526400
0.675933	526400	527800
0.675933	527800	529200
0.675933	529200	530600
0.675933	530600	532000
0.675933	532000	533400
0.675934	533400	534800
0.675934	534800	536200
0.675934	536200	537600
0.675934	537600	539000
0.675934	539000	540400
0.675934	540400	541800
0.675934	541800	543200
0.675934	543200	544600
0.675934	544600	546000
0.675934	546000	547400
0.675934	547400	548800
0.675934	548800	550200
0.675934	550200	551600
0.675934	551600	553000
0.675935	553000	554400
0.675935	554400	555800
0.675935	555800	557200
0.675935	557200	558600
0.675935	558600	560000
0.675935	560000	561400
0.675935	561400	562800
0.675935	562800	564200
0.675935	564200	565600
0.675935	565600	567000
0.675935	567000	568400
0.675935	568400	569800
0.675935	569800	571200
0.675936	571200	572600
0.675936	572600	574000
0.675936	574000	575400
0.675936	575400	576800
0.675936	576800	578200
0.675936	578200	579600
0.675936	579600	581000
0.675936	581000	582400
0.675936	582400	583800
0.675936	583800	585200
0.675936	585200	586600
0.675936	586600	588000
0.675936	588000	589400
0.675937	589400	590800
0.675937	590800	592200
0.675937	592200	593600
0.675937	593600	595000
0.675937	595000	596400
0.675937	596400	597800
0.675937	597800	599200
0.675937	599200	600600
0.675937	600600	602000
0.675937	602000	603400
0.675937	603400	604800
0.675937	604800	606200
0.675937	606200	607600
0.675937	607600	609000
0.675938	609000	610400
0.675938	610400	611800
0.675938	611800	613200
0.675938	613200	614600
0.675938	614600	616000
0.675938	616000	617400
0.675938	617400	618800
0.675938	618800	620200
0.675938	620200	621600
0.675938	621600	623000
0.675938	623000	624400
0.675938	624400	625800
0.675938	625800	627200
0.675939	627200	628600
0.675939	628600	630000
0.675939	630000	631400
0.675939	631400	632800
0.675939	632800	634200
0.675939	634200	635600
0.675939	635600	637000
0.675939	637000	638400
0.675939	638400	639800
0.675939	639800	641200
0.675939	641200	642600
0.675939	642600	644000
0.675939	644000	645400
0.67594	645400	646800
0.67594	646800	648200
0.67594	648200	649600
0.67594	649600	651000
0.67594	651000	652400
0.67594	652400	653800
0.67594	653800	655200
0.67594	655200	656600
0.67594	656600	658000
0.67594	658000	659400
0.67594	659400	660800
0.67594	660800	662200
0.67594	662200	663600
0.711929	663600	665000
0.711929	665000	666400
0.711929	666400	667800
0.711929	667800	669200
0.711929	669200	670600
0.711929	670600	672000
0.711929	672000	673400
0.711929	673400	674800
0.711929	674800	676200
0.711929	676200	677600
0.711929	677600	679000
0.711929	679000	680400
0.71193	680400	681800
0.71193	681800	683200
0.71193	683200	684600
0.71193	684600	686000
0.71193	686000	687400
0.71193	687400	688800
0.71193	688800	690200
0.71193	690200	691600
0.71193	691600	693000
0.71193	693000	694400
0.71193	694400	695800
0.71193	695800	697200
0.71193	697200	698600
0.711931	698600	700000
0.711931	700000	701400
0.711931	701400	702800
0.711931	702800	704200
0.711931	704200	705600
0.711931	705600	707000
0.711931	707000	708400
0.711931	708400	709800
0.711931	709800	711200
0.711931	711200	712600
0.711931	712600	714000
0.711931	714000	715400
0.711931	715400	716800
0.711931	716800	718200
0.711932	718200	719600
0.711932	719600	721000
0.711932	721000	722400
0.711932	722400	723800
0.711932	723800	725200
0.711932	725200	726600
0.711932	726600	728000
0.711932	728000	729400
0.711932	729400	730800
0.711932	730800	732200
0.711932	732200	733600
0.711932	733600	735000
0.711932	735000	736400
0.711933	736400	737800
0.711933	737800	739200
0.711933	739200	740600
0.711933	740600	742000
0.711933	742000	743400
0.711933	743400	744800
0.711933	744800	746200
0.711933	746200	747600
0.711933	747600	749000
0.711933	749000	750400
0.711933	750400	751800
0.711933	751800	753200
0.711933	753200	754600
0.711934	754600	756000
0.711934	756000	757400
0.711934	757400	758800
0.711934	758800	760200
0.711934	760200	761600
0.711934	761600	763000
0.711934	763000	764400
0.711934	764400	765800
0.711934	765800	767200
0.711934	767200	768600
0.711934	768600	770000
0.711934	770000	771400
0.711934	771400	772800
0.711934	772800	774200
0.711935	774200	775600
0.711935	775600	777000
0.711935	777000	778400
0.711935	778400	779800
0.711935	779800	781200
0.711935	781200	782600
0.711935	782600	784000
0.711935	784000	785400
0.711935	785400	786800
0.711935	786800	788200
0.711935	788200	789600
0.711935	789600	791000
0.711935	791000	792400
0.711936	792400	793800
0.711936	793800	795200
0.711936	795200	796600
0.711936	796600	798000
0.711936	798000	799400
0.711936	799400	800800
0.711936	800800	802200
0.711936	802200	803600
0.711936	803600	805000
0.711936	805000	806400
0.711936	806400	807800
0.711936	807800	809200
0.711936	809200	810600
0.711937	810600	812000
0.711937	812000	813400
0.711937	813400	814800
0.711937	814800	816200
0.711937	816200	817600
0.711937	817600	819000
0.711937	819000	820400
0.711937	820400	821800
0.711937	821800	823200
0.711937	823200	824600
0.711937	824600	826000
0.711937	826000	827400
0.711937	827400	828800
0.711937	828800	830200
0.711938	830200	831600
0.711938	831600	833000
0.711938	833000	834400
0.711938	834400	835800
0.711938	835800	837200
0.711938	837200	838600
0.711938	838600	840000
0.711938	840000	841400
0.711938	841400	842800
0.711938	842800	844200
0.711938	844200	845600
0.711938	845600	847000
0.711938	847000	848400
0.711939	848400	849800
0.711939	849800	851200
0.711939	851200	852600
0.711939	852600	854000
0.711939	854000	855400
0.711939	855400	856800
0.711939	856800	858200
0.711939	858200	859600
0.711939	859600	861000
0.711939	861000	862400
0.711939	862400	863800
0.711939	863800	865200
0.711939	865200	866600
0.71194	866600	868000
0.71194	868000	869400
0.71194	869400	870800
0.71194	870800	872200
0.71194	872200	873600
0.71194	873600	875000
0.71194	875000	876400
0.71194	876400	877800
0.71194	877800	879200
0.71194	879200	880600
0.71194	880600	882000
0.71194	882000	883400
