0.312001	0	0
0.313001	109278	830
0.314001	215275	1629
0.315001	324111	2416
0.316001	437212	3203
0.317001	551689	4001
0.318001	669001	4789
0.319001	791582	5577
0.320001	913547	6374
0.321001	1039335	7161
0.322001	1167956	7960
0.323001	1300850	8747
0.324001	1435114	9534
0.325001	1572215	10333
0.326001	1715578	11121
0.327001	1856341	11918
0.328001	2001921	12705
0.329001	2150329	13493
0.330001	2303015	14291
0.331001	2457071	15078
0.332001	2613956	15877
0.333001	2778101	16665
0.334001	2937665	17451
0.335001	3103034	18249
0.336001	3271234	19037
0.337001	3443704	19835
0.338001	3617556	20622
0.339001	3794232	21409
0.340001	3979152	22209
0.341001	4157518	22995
0.342001	4342675	23793
0.343001	4530667	24581
0.344001	4722928	25368
0.345001	4916565	26166
0.346001	5113037	26953
0.347001	5318732	27742
0.348001	5515899	28539
0.349001	5720847	29326
0.350001	5928623	30125
0.351001	6140676	30912
0.352001	6354100	31699
0.353001	6570361	32497
0.354001	6796842	33286
0.355001	7012803	34083
0.356001	7237543	34870
0.357001	7465111	35657
0.358001	7696953	36456
0.359001	7930169	37243
0.360001	8166214	38041
0.361001	8413477	38830
0.362001	8648243	39616
0.363001	8892768	40414
0.364001	9140128	41201
0.365001	9391758	42000
0.366001	9644766	42787
0.367001	9900602	43574
0.368001	10168640	44374
0.369001	10422208	45160
0.370001	10686524	45947
0.371001	10953673	46745
0.372001	11225094	47533
0.373001	11497891	48331
0.374001	11773519	49118
0.375001	12062332	49907
0.376001	12334701	50704
0.377001	12618809	51491
0.378001	12905741	52289
0.379001	13196954	53077
0.380001	13489538	53864
0.381001	13784959	54662
0.382001	14094554	55451
0.383001	14385717	56248
0.384001	14689617	57035
0.385001	14996345	57822
0.386001	15307343	58621
0.387001	15619719	59408
0.388001	15934924	60206
0.389001	16265305	60995
0.390001	16575269	61781
0.391001	16898954	62579
0.392001	17225474	63366
0.393001	17556263	64153
0.394001	17888428	64952
0.395001	18223424	203
0.396001	18574580	1003
0.397001	18903350	1789
0.398001	19246822	2576
0.399001	19593131	3374
0.400001	19943712	4161
0.401001	20236710	4501
0.402001	20530928	4840
0.403001	20840442	5192
0.404001	21124462	5529
0.405001	21422324	5869
0.406001	21721406	6208
0.407001	22023149	6547
0.408001	22324655	6886
0.409001	22627381	7225
0.410001	22945826	7566
0.411001	23237926	7904
0.412001	23544292	8243
0.413001	23851878	8582
0.414001	24162126	8933
0.415001	24472140	9272
0.416001	24783374	9611
0.417001	25110753	9952
0.418001	25410931	10289
0.419001	25725805	10629
0.420001	26041899	10968
0.421001	26360654	11307
0.422001	26679172	11646
0.423001	26998910	11985
0.424001	27335217	12326
0.425001	27643476	12675
0.426001	27966858	13014
0.427001	28291460	13353
0.428001	28618723	13693
0.429001	28945749	14032
0.430001	29273995	14371
0.431001	29619232	14712
0.432001	29935572	15049
0.433001	30267458	15389
0.434001	30600564	15728
0.435001	30936332	16078
0.436001	31271866	16417
0.437001	31608620	16757
0.438001	31962791	17097
0.439001	32287213	17435
0.440001	32627607	17774
0.441001	32969221	18113
0.442001	33313496	18453
0.443001	33657534	18792
0.444001	34002792	19131
0.445001	34365891	19472
0.446001	34698394	19821
0.447001	35047296	20160
