0.207929	0.035125	0.0352344
0.243929	0.0352344	0.0353301
0.279929	0.0353301	0.0399138
0.279929	0.0399138	0.0394246
0.315929	0.0394246	0.0389965
0.315929	0.0389965	0.038622
0.315929	0.038622	0.0382942
0.351929	0.0382942	0.0380074
0.351929	0.0380074	0.0377565
0.351929	0.0377565	0.0375369
0.351929	0.0375369	0.0373448
0.387929	0.0373448	0.0416767
0.387929	0.0416767	0.0409671
0.387929	0.0409671	0.0403462
0.387929	0.0403462	0.039803
0.387929	0.039803	0.0393276
0.387929	0.0393276	0.0389116
0.423929	0.0389116	0.0430477
0.423929	0.0430477	0.0421667
0.423929	0.0421667	0.0413959
0.423929	0.0413959	0.0407214
0.423929	0.0407214	0.0401312
0.423929	0.0401312	0.0396148
0.423929	0.0396148	0.039163
0.423929	0.039163	0.0387676
0.423929	0.0387676	0.0384216
0.459929	0.0384216	0.0426189
0.459929	0.0426189	0.0417916
0.459929	0.0417916	0.0410676
0.459929	0.0410676	0.0404342
0.459929	0.0404342	0.0398799
0.459929	0.0398799	0.0393949
0.459929	0.0393949	0.0389705
0.459929	0.0389705	0.0385992
0.459929	0.0385992	0.0382743
0.459929	0.0382743	0.03799
0.459929	0.03799	0.0377413
0.459929	0.0377413	0.0375236
0.45993	0.0375236	0.0373332
0.45993	0.0373332	0.0371665
0.495929	0.0371665	0.0370207
0.495929	0.0370207	0.0368931
0.495929	0.0368931	0.0367815
0.495929	0.0367815	0.0366838
0.495929	0.0366838	0.0365983
0.495929	0.0365983	0.0365235
0.495929	0.0365235	0.0364581
0.495929	0.0364581	0.0364008
0.495929	0.0364008	0.0363507
0.495929	0.0363507	0.0363069
0.495929	0.0363069	0.0362685
0.495929	0.0362685	0.036235
0.49593	0.036235	0.0362056
0.49593	0.0362056	0.0361799
0.49593	0.0361799	0.0361574
0.49593	0.0361574	0.0361377
0.49593	0.0361377	0.0361205
0.49593	0.0361205	0.0361054
0.49593	0.0361054	0.0360923
0.49593	0.0360923	0.0360807
0.49593	0.0360807	0.0360706
0.531929	0.0360706	0.0360618
0.531929	0.0360618	0.0360541
0.531929	0.0360541	0.0360473
0.531929	0.0360473	0.0360414
0.531929	0.0360414	0.0360362
0.531929	0.0360362	0.0360317
0.531929	0.0360317	0.0360277
0.531929	0.0360277	0.0360243
0.531929	0.0360243	0.0360212
0.531929	0.0360212	0.0360186
0.531929	0.0360186	0.0360163
0.531929	0.0360163	0.0360142
0.53193	0.0360142	0.0360124
0.53193	0.0360124	0.0360109
0.53193	0.0360109	0.0360095
0.53193	0.0360095	0.0360083
0.53193	0.0360083	0.0360073
0.53193	0.0360073	0.0360064
0.53193	0.0360064	0.0360056
0.53193	0.0360056	0.0360049
0.53193	0.0360049	0.0360043
0.53193	0.0360043	0.0360037
0.53193	0.0360037	0.0360033
0.53193	0.0360033	0.0360029
0.53193	0.0360029	0.0360025
0.531931	0.0360025	0.0360022
0.531931	0.0360022	0.0360019
0.531931	0.0360019	0.0360017
0.531931	0.0360017	0.0360015
0.531931	0.0360015	0.0360013
0.531931	0.0360013	0.0360011
0.567929	0.0360011	0.040501
0.567929	0.040501	0.0399384
0.567929	0.0399384	0.0394461
0.567929	0.0394461	0.0390153
0.567929	0.0390153	0.0386384
0.567929	0.0386384	0.0383086
0.567929	0.0383086	0.03802
0.567929	0.03802	0.0377675
0.567929	0.0377675	0.0375466
0.567929	0.0375466	0.0373533
0.567929	0.0373533	0.0371841
0.567929	0.0371841	0.0370361
0.56793	0.0370361	0.0369066
0.56793	0.0369066	0.0367933
0.56793	0.0367933	0.0366941
0.56793	0.0366941	0.0366073
0.56793	0.0366073	0.0365314
0.56793	0.0365314	0.036465
0.56793	0.036465	0.0364069
0.56793	0.0364069	0.036356
0.56793	0.036356	0.0363115
0.56793	0.0363115	0.0362726
0.56793	0.0362726	0.0362385
0.56793	0.0362385	0.0362087
0.56793	0.0362087	0.0361826
0.567931	0.0361826	0.0361598
0.567931	0.0361598	0.0361398
0.567931	0.0361398	0.0361223
0.567931	0.0361223	0.036107
0.567931	0.036107	0.0360937
0.567931	0.0360937	0.0360819
0.567931	0.0360819	0.0360717
0.567931	0.0360717	0.0360627
0.567931	0.0360627	0.0360549
0.567931	0.0360549	0.036048
0.567931	0.036048	0.036042
0.567931	0.036042	0.0360368
0.567931	0.0360368	0.0360322
0.567931	0.0360322	0.0360282
0.567932	0.0360282	0.0360246
0.567932	0.0360246	0.0360216
0.567932	0.0360216	0.0360189
0.567932	0.0360189	0.0360165
0.567932	0.0360165	0.0360144
0.567932	0.0360144	0.0360126
0.567932	0.0360126	0.0360111
0.567932	0.0360111	0.0360097
0.603929	0.0360097	0.0360085
0.603929	0.0360085	0.0360074
0.603929	0.0360074	0.0360065
0.603929	0.0360065	0.0360057
0.603929	0.0360057	0.036005
0.603929	0.036005	0.0360043
0.603929	0.0360043	0.0360038
0.603929	0.0360038	0.0360033
0.603929	0.0360033	0.0360029
0.603929	0.0360029	0.0360025
0.603929	0.0360025	0.0360022
0.603929	0.0360022	0.0360019
0.60393	0.0360019	0.0360017
0.60393	0.0360017	0.0360015
0.60393	0.0360015	0.0360013
0.60393	0.0360013	0.0360011
0.60393	0.0360011	0.036001
0.60393	0.036001	0.0360009
0.60393	0.0360009	0.0360008
0.60393	0.0360008	0.0360007
0.60393	0.0360007	0.0360006
0.60393	0.0360006	0.0360005
0.60393	0.0360005	0.0360004
0.60393	0.0360004	0.0360004
0.60393	0.0360004	0.0360003
0.603931	0.0360003	0.0360003
0.603931	0.0360003	0.0360003
0.603931	0.0360003	0.0360002
0.603931	0.0360002	0.0360002
0.603931	0.0360002	0.0360002
0.603931	0.0360002	0.0360002
0.603931	0.0360002	0.0360001
0.603931	0.0360001	0.0360001
0.603931	0.0360001	0.0360001
0.603931	0.0360001	0.0360001
0.603931	0.0360001	0.0360001
0.603931	0.0360001	0.0360001
0.603931	0.0360001	0.0360001
0.603931	0.0360001	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603932	0.036	0.036
0.603933	0.036	0.036
0.603933	0.036	0.036
0.603933	0.036	0.036
0.603933	0.036	0.036
0.603933	0.036	0.036
0.603933	0.036	0.036
0.639929	0.036	0.0405
0.639929	0.0405	0.0399375
0.639929	0.0399375	0.0394453
0.639929	0.0394453	0.0390146
0.639929	0.0390146	0.0386378
0.639929	0.0386378	0.0383081
0.639929	0.0383081	0.0380196
0.639929	0.0380196	0.0377671
0.639929	0.0377671	0.0375462
0.639929	0.0375462	0.037353
0.639929	0.037353	0.0371838
0.639929	0.0371838	0.0370359
0.63993	0.0370359	0.0369064
0.63993	0.0369064	0.0367931
0.63993	0.0367931	0.0366939
0.63993	0.0366939	0.0366072
0.63993	0.0366072	0.0365313
0.63993	0.0365313	0.0364649
0.63993	0.0364649	0.0364068
0.63993	0.0364068	0.0363559
0.63993	0.0363559	0.0363114
0.63993	0.0363114	0.0362725
0.63993	0.0362725	0.0362384
0.63993	0.0362384	0.0362086
0.63993	0.0362086	0.0361826
0.639931	0.0361826	0.0361597
0.639931	0.0361597	0.0361398
0.639931	0.0361398	0.0361223
0.639931	0.0361223	0.036107
0.639931	0.036107	0.0360936
0.639931	0.0360936	0.0360819
0.639931	0.0360819	0.0360717
0.639931	0.0360717	0.0360627
0.639931	0.0360627	0.0360549
0.639931	0.0360549	0.036048
