50	0	1.5	0.03
50	0	1.5	0.04
50	0	1.5	0.05
50	0	1.5	0.06
50	0	1.5	0.07
50	0	1.5	0.08
50	0	1.5	0.09
50	0	1.5	0.1
50	0	1.5	0.11
50	0	1.5	0.12
50	0	1.5	0.13
50	0	1.5	0.14
50	0	1.5	0.15
50	0	1.5	0.16
50	0	1.5	0.17
50	0	1.5	0.18
50	0	1.5	0.19
50	0	1.5	0.2
50	0	1.5	0.21
50	0	1.5	0.22
50	0	1.5	0.23
50	0	1.5	0.24
50	0	1.5	0.25
50	0	1.5	0.26
50	0	1.5	0.27
50	0	1.5	0.28
50	0	1.5	0.29
50	0	1.5	0.3
50	0	1.5	0.31
50	0	1.5	0.32
50	0	1.5	0.33
50	0	1.5	0.34
50	0	1.5	0.35
50	0	1.5	0.36
50	0	1.5	0.37
50	0	1.5	0.38
50	0	1.5	0.39
50	0	1.5	0.4
50	0	1.5	0.41
50	0	1.5	0.42
50	0	1.5	0.43
50	0	1.5	0.44
50	0	1.5	0.45
50	0	1.5	0.46
50	0	1.5	0.47
50	0	1.5	0.48
50	0	1.5	0.49
50	0	1.5	0.5
50	0.05	1.5	0.51
50	0.1	1.5	0.52
50	0.15	1.5	0.53
50	0.2	1.5	0.54
50	0.25	1.5	0.55
50	0.3	1.5	0.56
50	0.35	1.5	0.57
50	0.4	1.5	0.58
50	0.45	1.5	0.59
50	0.5	1.5	0.6
50	0.55	1.5	0.61
50	0.6	1.5	0.62
50	0.65	1.5	0.63
50	0.7	1.5	0.64
50	0.75	1.5	0.65
50	0.8	1.5	0.66
50	0.85	1.5	0.67
50	0.9	1.5	0.68
50	0.95	1.5	0.69
50	1	1.5	0.7
50	1.05	1.5	0.71
50	1.1	1.5	0.72
50	1.15	1.5	0.73
50	1.2	1.5	0.74
50	1.25	1.5	0.75
50	1.3	1.5	0.76
50	1.35	1.5	0.77
50	1.4	1.5	0.78
50	1.45	1.5	0.79
