0.0342083	12.638
0.0343083	12.6167
0.0344083	12.5955
0.112908	19.4886
0.148808	19.2743
0.148908	19.1863
0.184808	19.1232
0.184908	19.1308
0.185008	19.175
0.220808	16.5938
0.220908	16.582
0.221008	16.5594
0.241108	14.2435
0.256808	16.5482
0.256908	16.5071
0.257008	16.4569
0.277108	14.4253
0.292808	16.4233
0.292908	16.358
0.293008	16.2859
0.313108	17.21
0.328808	17.2014
0.328908	17.2028
0.329062	17.2042
0.349108	17.1906
0.364808	17.2208
0.364908	17.2218
0.365087	17.2244
0.385208	17.171
0.400808	22.4017
0.400908	22.4708
0.401008	22.5383
0.421208	22.1439
0.436808	22.6103
0.436908	22.6718
0.437008	22.7287
0.457308	21.8061
0.472812	22.7914
0.472908	22.8353
0.473008	22.8743
0.493412	21.5777
0.508896	18.5155
0.508996	18.5294
0.509037	18.5342
0.529696	17.3548
0.544896	18.5614
0.544996	18.5633
0.545096	18.5602
0.565996	17.5042
0.580896	18.5699
0.580996	18.5569
0.581096	18.5382
0.582208	17.976
0.582308	17.9039
0.602312	17.2976
0.616896	17.6827
0.616996	17.6766
0.617096	17.6707
0.618196	17.6217
0.618296	17.6186
0.618312	17.6181
0.618408	17.6156
0.638996	17.3709
0.652896	17.6825
0.652996	17.6772
0.653096	17.6721
0.654196	17.6305
0.654296	17.6286
0.654396	17.6272
0.655483	17.6565
0.655512	17.6587
0.655608	17.6662
0.676196	17.4256
0.688896	17.6846
0.688996	17.6799
0.689096	17.6754
0.690396	17.6429
0.690496	17.6438
0.690596	17.6455
0.691696	17.7191
0.691796	17.7305
0.691896	17.7425
0.692908	17.8739
0.693008	17.8854
0.693108	17.8962
0.713408	21.0218
0.724896	20.3892
0.724996	20.2708
0.725096	20.1637
0.726196	20.2927
0.726296	20.4152
0.726396	20.5459
0.727496	21.767
0.727596	21.8129
0.727696	21.8439
0.728796	21.2281
0.728896	21.102
0.728996	20.9701
0.730008	19.9274
0.730108	19.9161
0.730208	19.9281
0.730308	19.963
0.730408	20.0193
0.730508	20.0952
0.750508	21.6479
0.754896	21.8352
0.754996	21.7906
0.755292	21.5775
0.755296	21.5737
0.756196	20.4741
0.756296	20.3565
0.756396	20.2505
0.757596	20.4806
0.757696	20.6039
0.757796	20.7314
0.757896	20.8602
0.757996	20.9876
0.758896	21.7523
0.758996	21.7731
0.759096	21.7789
0.760196	20.947
0.760296	20.8154
0.760396	20.6824
0.760496	20.5508
0.760596	20.4235
0.760696	20.3037
0.761496	19.9576
0.761596	20.0133
0.761696	20.0895
0.762796	21.4477
0.762896	21.5486
0.762996	21.6376
0.783696	20.0193
0.785896	21.7612
0.785996	21.7485
0.786096	21.7209
0.787196	20.6269
0.787296	20.4943
0.787396	20.3668
0.787496	20.2475
0.788496	20.0733
0.788596	20.1727
0.788696	20.2869
0.788896	20.5464
0.789796	21.6573
0.789896	21.7336
0.789996	21.796
0.791096	21.5077
0.791196	21.4013
0.791296	21.2856
0.791396	21.1622
0.791496	21.033
0.791596	20.9004
0.792396	20.0542
0.792496	20.0183
0.792596	20.005
0.793696	20.9863
0.793796	21.1105
0.793896	21.2289
0.794196	21.5313
0.794996	21.7666
0.795096	21.7297
0.795496	21.4437
0.796296	20.4579
0.796396	20.3369
0.796496	20.2263
0.796596	20.1292
0.796696	20.0488
0.796796	19.9876
0.797596	20.293
0.797696	20.4126
0.797796	20.5413
0.798808	21.7292
0.798908	21.7917
0.799008	21.8399
0.819108	22.1196
0.821896	23.5093
0.821996	23.4615
0.822096	23.4078
0.823196	22.6829
0.823296	22.6297
0.823396	22.5823
0.824496	22.4472
0.824596	22.4563
0.824696	22.4651
0.824896	22.4781
0.824996	22.4803
0.825796	22.3088
0.825896	22.2584
0.825996	22.2016
0.826096	22.1386
0.826296	21.9964
0.827096	21.3608
0.827196	21.2967
0.827296	21.2415
0.828396	21.4453
0.828496	21.5309
0.828596	21.6225
0.829696	22.574
0.829796	22.6252
0.829896	22.6675
0.830996	22.5496
0.831096	22.496
0.831196	22.4385
0.832296	21.8721
0.832396	21.854
0.832496	21.8443
0.833696	22.1728
0.833796	22.2067
0.833896	22.2365
0.833996	22.2613
0.834096	22.2803
0.834196	22.2929
0.834996	22.1225
0.835096	22.0672
0.835196	22.0056
0.836296	21.2138
0.836396	21.1676
0.836496	21.1319
0.836596	21.1075
0.836696	21.0952
0.836796	21.0953
0.837508	21.4142
0.837608	21.4898
0.837708	21.5683
0.857896	23.3745
0.857996	23.312
0.858296	23.107
0.858596	22.8965
0.859196	22.5633
0.859296	22.5277
0.859396	22.4987
0.860496	22.4885
0.860596	22.4942
0.860896	22.4903
0.861796	22.1646
0.861896	22.0968
0.861996	22.0239
0.862096	21.9468
0.862196	21.8664
0.863096	21.219
0.863196	21.1837
0.863296	21.1609
0.864396	21.7211
0.864596	21.9179
0.865696	22.7131
0.865796	22.7382
0.865896	22.754
0.866996	22.4036
0.867096	22.3416
0.867196	22.2788
0.868296	21.8593
0.868396	21.8648
0.868496	21.8779
0.868596	21.8978
0.868696	21.9239
0.868796	21.9551
0.869596	22.2493
0.869696	22.2748
0.869796	22.2947
0.869896	22.3083
0.869996	22.315
0.870096	22.3143
0.870896	22.0316
0.870996	21.9651
0.871096	21.8938
0.872196	21.153
0.872296	21.127
0.872396	21.1129
0.872496	21.1112
0.872596	21.1219
0.872696	21.1448
0.873496	21.6434
0.873596	21.7233
0.873696	21.8019
0.874796	22.2679
0.874896	22.2574
0.874996	22.2373
0.876096	21.5321
0.876196	21.4497
0.876296	21.3703
0.876596	21.1664
0.877396	21.0792
0.877496	21.1207
0.877596	21.1716
0.878696	21.9349
0.878796	21.9885
0.878896	22.0355
0.879996	22.0935
0.880096	22.0671
0.880196	22.0389
0.881296	21.9397
0.881396	21.9738
0.881496	22.0165
0.881596	22.0675
0.881696	22.1261
0.882508	22.7559
0.882608	22.834
0.893896	23.204
0.893996	23.1339
0.894096	23.063
0.895196	22.4959
0.895296	22.4789
0.895396	22.4678
0.895496	22.4622
0.896696	22.4982
0.896796	22.4825
0.896896	22.4606
0.897996	21.8125
0.898096	21.7291
0.898196	21.6461
0.898296	21.5647
0.898496	21.4139
0.899296	21.1868
0.899396	21.2165
0.899496	21.2592
0.900596	22.7526
0.900696	22.8408
0.900796	22.9277
0.901896	23.5122
0.901996	23.5164
0.902096	23.5116
0.903296	22.8904
0.903396	22.8149
0.903496	22.7408
0.903596	22.6694
0.903696	22.6019
0.903796	22.5395
0.904596	22.3203
0.904696	22.3314
0.904796	22.3497
0.905896	22.7126
0.905996	22.7313
0.906096	22.7438
0.907196	22.4228
0.907296	22.3589
0.907396	22.2924
0.907496	22.2244
0.907696	22.0892
0.908496	21.7579
0.908596	21.7583
0.908696	21.7697
0.908896	21.8244
0.909796	22.3941
0.909896	22.4629
0.909996	22.5278
0.911096	22.7614
0.911196	22.7293
0.911296	22.6885
0.911396	22.6395
0.911496	22.5828
0.912396	21.896
0.912496	21.8252
0.912596	21.7612
0.913696	21.791
0.913796	21.8597
0.913896	21.9351
0.914996	22.7877
0.915096	22.8384
0.915196	22.8819
0.916296	22.9222
0.916396	22.8996
0.916496	22.8762
0.917596	22.8405
0.917696	22.8731
0.917796	22.9119
0.918896	23.5104
0.918996	23.5546
0.919096	23.593
0.920196	23.5005
0.920396	23.3737
0.921496	22.3656
0.921596	22.2817
0.921696	22.2056
0.921796	22.1384
0.921896	22.0815
0.921996	22.0358
0.922796	22.0972
0.922896	22.1494
0.922996	22.2076
0.924096	22.861
0.924196	22.897
0.924296	22.9271
0.925396	22.9561
0.925496	22.9487
0.925596	22.9435
0.925696	22.9415
0.926696	23.2311
0.926796	23.2934
0.926896	23.3601
0.927196	23.577
0.927996	24.1059
0.928096	24.1508
0.928196	24.1888
0.929896	23.6172
0.929996	23.5272
0.930096	23.4355
0.931196	22.6309
0.931296	22.6001
0.931396	22.5779
0.932496	22.7011
0.932596	22.7188
0.932696	22.7332
0.933796	22.5515
0.933896	22.5051
0.933996	22.456
0.934096	22.4052
0.934196	22.3537
0.934296	22.3027
0.935096	22.0679
0.935196	22.0767
0.935296	22.0961
0.936396	22.8451
0.936496	22.9322
0.936596	23.0169
0.937696	23.5332
0.937796	23.5296
0.937896	23.5171
0.939096	22.8425
0.939196	22.7681
0.939296	22.6962
0.940396	22.3461
0.940496	22.3635
0.940596	22.3873
0.941696	22.7458
0.941796	22.7592
0.941896	22.7661
0.942996	22.385
0.943096	22.3188
0.943196	22.2509
0.944296	21.7744
0.944396	21.7842
0.944496	21.8049
0.945596	22.4701
0.945696	22.5356
0.945796	22.5964
0.946896	22.7513
0.946996	22.7117
0.947096	22.6638
0.947196	22.6081
0.947296	22.5455
0.948196	21.8517
0.948296	21.7867
0.948496	21.6827
0.949496	21.8663
0.949596	21.9408
0.949696	22.0207
0.950796	22.8484
0.950896	22.893
0.950996	22.9301
0.952096	22.9197
0.952196	22.8964
0.952296	22.8732
0.953396	22.8849
0.953496	22.9228
0.953596	22.9665
0.954696	23.5654
0.954796	23.6047
0.954896	23.6377
0.956096	23.4006
0.956196	23.3271
0.956296	23.247
0.956496	23.07
0.957396	22.2327
0.957496	22.1642
0.957596	22.1058
0.957696	22.0584
0.958696	22.2158
0.958796	22.2779
0.958896	22.3431
0.958996	22.4101
0.959096	22.4776
0.959996	22.94
0.960096	22.965
0.960196	22.9842
0.961296	22.9609
0.961396	22.9584
0.961496	22.9598
0.961696	22.9777
0.961796	22.9954
0.962596	23.3672
0.962696	23.4369
0.962796	23.5092
0.962896	23.5832
0.963896	24.2006
0.963996	24.2322
0.964096	24.256
0.965196	23.9661
0.965296	23.8939
0.965396	23.816
0.966496	22.8672
0.966596	22.8014
0.966696	22.7435
0.966796	22.6938
0.966896	22.6529
0.967796	22.6295
0.967896	22.6508
0.967996	22.6729
0.968196	22.7151
0.968296	22.7333
0.969096	22.715
0.969196	22.6876
0.969296	22.6547
0.970396	22.1519
0.970496	22.1221
0.970596	22.1003
0.971696	22.5026
0.971796	22.5862
0.971896	22.6727
0.972996	23.4682
0.973096	23.502
0.973196	23.527
0.973496	23.5475
0.974296	23.2346
0.974396	23.1668
0.974496	23.0953
0.975596	22.4029
0.975696	22.3767
0.975796	22.3597
0.976896	22.6133
0.976996	22.6499
0.977096	22.6839
0.978196	22.678
0.978296	22.6357
0.978396	22.5872
0.979496	21.9077
0.979596	21.8651
0.979696	21.8312
0.979796	21.8071
0.979896	21.7935
0.979996	21.7907
0.980796	22.1201
0.980896	22.1905
0.980996	22.2628
0.981096	22.3357
0.981296	22.4772
0.982096	22.8285
0.982196	22.836
0.982296	22.8342
0.983396	22.2728
0.983496	22.1909
0.983596	22.1089
0.984696	21.6391
0.984796	21.6638
0.984896	21.7006
0.985996	22.5316
0.986096	22.6083
0.986196	22.6801
0.987296	23.0213
0.987396	23.0127
0.987496	22.9994
0.988596	22.8106
0.988696	22.8143
0.988796	22.8247
0.989896	23.3101
0.989996	23.3689
0.990096	23.426
0.990196	23.4801
0.991196	23.6932
0.991296	23.6705
0.991396	23.6389
0.992496	22.8093
0.992596	22.7099
0.992696	22.6116
0.992796	22.5159
0.992896	22.4244
0.992996	22.3386
0.993796	22.0065
0.993896	22.0183
0.993996	22.0414
0.995096	22.6786
0.995196	22.737
0.995296	22.7909
0.995496	22.8833
0.995596	22.921
0.996396	23.0238
0.996496	23.0178
0.996596	23.0099
0.997696	23.0625
0.997796	23.0992
0.997896	23.1426
0.998996	23.8824
0.999096	23.9501
0.999196	24.0137
1.0003	21.8222
1.0004	21.7831
1.0005	21.7324
1.0006	21.67
1.0007	21.5959
1.0008	21.5102
1.0016	20.4561
1.0017	20.2904
1.0018	20.1215
1.0019	19.9513
1.0021	19.6156
1.0031	18.6171
1.0032	18.6151
1.0033	18.6305
1.0034	18.6614
1.0035	18.7059
1.0036	18.7614
1.0044	19.3269
1.0045	19.3842
1.0046	19.4342
1.0059	19.4161
1.006	19.3888
1.0061	19.3645
1.0072	19.6629
1.0073	19.7531
1.0074	19.8512
1.0085	20.9947
1.0086	21.0672
1.0087	21.13
1.0098	21.0511
1.0099	20.9719
1.01	20.8818
1.0111	19.4641
1.0112	19.3371
1.01139	19.1157
1.0114	19.1115
1.0115	19.0167
1.0124	18.8268
1.0125	18.8664
1.0126	18.9118
1.0137	19.2475
1.0138	19.2279
1.0139	19.1968
1.015	18.2307
1.0151	18.1185
1.0152	18.0113
1.0153	17.9119
1.0154	17.823
1.0155	17.7474
1.0163	17.8174
1.0164	17.9105
1.0165	18.0169
1.0176	19.3085
1.0177	19.3827
1.0178	19.444
1.0191	18.9702
1.0192	18.8499
1.0193	18.7233
1.0204	17.6682
1.0205	17.6744
1.0206	17.7048
1.0207	17.7584
1.0208	17.8338
1.0217	19.0461
1.0218	19.1883
1.0219	19.3237
1.023	20.1165
1.0231	20.1199
1.0232	20.1131
1.0243	19.6783
1.0244	19.642
1.0245	19.6125
1.0256	19.8751
1.0257	19.9392
1.0258	20.0046
1.0269	20.4006
1.027	20.3789
1.0271	20.3446
1.0282	19.1385
1.0283	18.9695
1.0284	18.797
1.0285	18.6235
1.0286	18.4519
1.0287	18.2856
1.0295	17.5692
1.0296	17.5966
1.0297	17.6521
1.0299	17.8389
1.03	17.9641
1.0308	19.2701
1.0309	19.4275
1.031	19.5769
1.0323	20.6117
1.0324	20.6309
1.0325	20.6452
1.0336	20.8037
1.0337	20.8422
1.0338	20.8866
1.0349	21.6009
1.035	21.6614
1.0351	21.7166
1.0362	21.7572
1.0363	21.6965
1.0364	21.6241
1.0365	21.5401
1.0367	21.338
1.0375	20.1627
1.0376	19.9926
1.0377	19.8229
1.0388	18.6358
1.0389	18.6312
1.039	18.6442
1.0391	18.673
1.0392	18.7157
1.0393	18.7698
1.0401	19.3351
1.0402	19.3933
1.0403	19.4444
1.0417	19.4095
1.0418	19.3846
1.0419	19.3641
1.043	19.7566
1.0431	19.8537
1.0432	19.9573
1.0443	21.0744
1.0444	21.1385
1.0445	21.1923
1.0456	21.0008
1.0457	20.9122
1.0458	20.8133
1.0469	19.3716
1.047	19.2521
1.0471	19.143
1.0472	19.0463
1.0473	18.9634
1.0474	18.8955
1.0482	18.8773
1.0483	18.922
1.0484	18.9707
1.0495	19.2483
1.0496	19.2189
1.0497	19.178
1.0508	18.1512
1.0509	18.0431
1.051	17.9424
1.0511	17.8518
1.0512	17.7742
1.0513	17.712
1.0521	17.9132
1.0522	18.0179
1.0523	18.1335
1.0534	19.3898
1.0535	19.4529
1.0536	19.5026
1.0549	18.8845
1.055	18.7586
1.0551	18.6283
1.0562	17.689
1.0563	17.7159
1.0564	17.7663
1.0565	17.8387
1.0575	19.1853
1.0576	19.3217
1.0577	19.4501
1.0588	20.1369
1.0589	20.1316
1.059	20.1168
1.0601	19.6637
1.0602	19.6332
1.0603	19.6105
1.0604	19.5966
1.0605	19.5923
1.0606	19.5978
1.0614	19.9469
1.0615	20.0122
1.0616	20.0774
1.0627	20.3997
1.0628	20.3672
1.0629	20.3218
1.064	19.0109
1.0641	18.8387
1.0642	18.6651
1.0643	18.4931
1.0644	18.3258
1.0645	18.1668
1.0653	17.6079
1.0654	17.6594
1.0655	17.7375
1.0656	17.8395
1.0657	17.9621
1.0658	18.1018
1.0666	19.4224
